romA,addressA,romB,addressB,certainty,author,note,enabled
DEMO,0x7f1d5,JP,0x7f3fd,5,octorock,Pointer at DEMO 0xdba6,False
DEMO,0x4d869,USA,0x4d7ed,5,octorock,Pointer at DEMO 0xdbb2,True
DEMO,0x4d869,JP,0x4d6d5,5,octorock,Pointer at DEMO 0xdbb2,True
DEMO,0x7db65,USA,0x7df51,5,octorock,Pointer at DEMO 0xdbc4,False
DEMO,0x7db65,JP,0x7dd8d,5,octorock,Pointer at DEMO 0xdbc4,False
DEMO,0x7f5b9,USA,0x7f9a5,5,octorock,Pointer at DEMO 0xdbd6,False
DEMO,0x7f5b9,JP,0x7f7e1,5,octorock,Pointer at DEMO 0xdbd6,False
DEMO,0x7db3d,USA,0x7df29,5,octorock,Pointer at DEMO 0xdbdc,False
DEMO,0x7db3d,JP,0x7dd65,5,octorock,Pointer at DEMO 0xdbdc,False
DEMO,0x4d88d,USA,0x4d811,5,octorock,Pointer at DEMO 0xdbe2,False
DEMO,0x4d88d,JP,0x4d6f9,5,octorock,Pointer at DEMO 0xdbe2,False
DEMO,0x7f00d,USA,0x7f3f9,5,octorock,Pointer at DEMO 0xdbe8,False
DEMO,0x7f00d,JP,0x7f235,5,octorock,Pointer at DEMO 0xdbe8,False
DEMO,0x7f00d,USA,0x7f3f9,5,octorock,Pointer at DEMO 0xdc2a,False
DEMO,0x7f00d,JP,0x7f235,5,octorock,Pointer at DEMO 0xdc2a,False
DEMO,0x94bad,USA,0x94f99,5,octorock,Pointer at DEMO 0xdc38,False
DEMO,0x94bad,JP,0x94d61,5,octorock,Pointer at DEMO 0xdc38,False
DEMO,0x5dd45,USA,0x5dded,5,octorock,Pointer at DEMO 0xdc3e,False
DEMO,0x5dd45,JP,0x5dc41,5,octorock,Pointer at DEMO 0xdc3e,False
USA,0x5de19,DEMO,0x5dd71,5,octorock,Pointer at USA 0xdc82,False
USA,0x5de19,JP,0x5dc6d,5,octorock,Pointer at USA 0xdc82,False
USA,0x6da1d,DEMO,0x6d975,5,octorock,Pointer at USA 0xdc96,False
USA,0x6da1d,JP,0x6d859,5,octorock,Pointer at USA 0xdc96,False
USA,0x7df51,DEMO,0x7db65,5,octorock,Pointer at USA 0xdca0,False
USA,0x7df51,JP,0x7dd8d,5,octorock,Pointer at USA 0xdca0,False
USA,0x66e39,DEMO,0x66d91,5,octorock,Pointer at USA 0xdcb4,False
USA,0x66e39,JP,0x66c79,5,octorock,Pointer at USA 0xdcb4,False
USA,0x7f8e9,DEMO,0x7f4fd,5,octorock,Pointer at USA 0xdcc2,False
USA,0x7f8e9,JP,0x7f725,5,octorock,Pointer at USA 0xdcc2,False
USA,0x66e51,DEMO,0x66da9,5,octorock,Pointer at USA 0xdcf4,False
USA,0x66e51,JP,0x66c91,5,octorock,Pointer at USA 0xdcf4,False
USA,0x7f2d5,DEMO,0x7eee9,5,octorock,Pointer at USA 0xdcfe,False
USA,0x7f2d5,JP,0x7f111,5,octorock,Pointer at USA 0xdcfe,False
USA,0x66e81,DEMO,0x66dd9,5,octorock,Pointer at USA 0xdd6a,False
USA,0x66e81,JP,0x66cc1,5,octorock,Pointer at USA 0xdd6a,False
USA,0x7f4f9,DEMO,0x7f10d,5,octorock,Pointer at USA 0xddda,False
USA,0x7f4f9,JP,0x7f335,5,octorock,Pointer at USA 0xddda,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xddf8,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xddf8,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xde24,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xde24,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xde4a,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xde4a,False
USA,0x7f239,DEMO,0x7ee4d,5,octorock,Pointer at USA 0xde5c,False
USA,0x7f239,JP,0x7f075,5,octorock,Pointer at USA 0xde5c,False
USA,0x7f305,DEMO,0x7ef19,5,octorock,Pointer at USA 0xde66,False
USA,0x7f305,JP,0x7f141,5,octorock,Pointer at USA 0xde66,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xde72,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xde72,False
USA,0x7df29,DEMO,0x7db3d,5,octorock,Pointer at USA 0xde82,False
USA,0x7df29,JP,0x7dd65,5,octorock,Pointer at USA 0xde82,False
USA,0x7df51,DEMO,0x7db65,5,octorock,Pointer at USA 0xdea4,False
USA,0x7df51,JP,0x7dd8d,5,octorock,Pointer at USA 0xdea4,False
DEMO,0x7f5b9,USA,0x7f9a5,5,octorock,Pointer at DEMO 0xde7c,False
DEMO,0x7f5b9,JP,0x7f7e1,5,octorock,Pointer at DEMO 0xde7c,False
DEMO,0x79115,USA,0x791bd,5,octorock,Pointer at DEMO 0xdece,False
DEMO,0x79115,JP,0x78ff9,5,octorock,Pointer at DEMO 0xdece,False
DEMO,0x66c5d,USA,0x66d05,5,octorock,Pointer at DEMO 0xdee8,False
DEMO,0x66c5d,JP,0x66b45,5,octorock,Pointer at DEMO 0xdee8,False
DEMO,0x66c6d,USA,0x66d15,5,octorock,Pointer at DEMO 0xdef2,False
DEMO,0x66c6d,JP,0x66b55,5,octorock,Pointer at DEMO 0xdef2,False
DEMO,0x66ca5,USA,0x66d4d,5,octorock,Pointer at DEMO 0xdf18,False
DEMO,0x66ca5,JP,0x66b8d,5,octorock,Pointer at DEMO 0xdf18,False
DEMO,0x7f5b9,USA,0x7f9a5,5,octorock,Pointer at DEMO 0xdf38,False
DEMO,0x7f5b9,JP,0x7f7e1,5,octorock,Pointer at DEMO 0xdf38,False
DEMO,0x7db3d,USA,0x7df29,5,octorock,Pointer at DEMO 0xdf3e,False
DEMO,0x7db3d,JP,0x7dd65,5,octorock,Pointer at DEMO 0xdf3e,False
DEMO,0x7f00d,USA,0x7f3f9,5,octorock,Pointer at DEMO 0xdf4c,False
DEMO,0x7f00d,JP,0x7f235,5,octorock,Pointer at DEMO 0xdf4c,False
DEMO,0x7f1d5,USA,0x7f5c1,5,octorock,Pointer at DEMO 0xdf5e,False
DEMO,0x7f1d5,JP,0x7f3fd,5,octorock,Pointer at DEMO 0xdf5e,False
DEMO,0x66bed,USA,0x66c95,5,octorock,Pointer at DEMO 0xdf64,False
DEMO,0x66bed,JP,0x66ad5,5,octorock,Pointer at DEMO 0xdf64,False
DEMO,0x7eee9,USA,0x7f2d5,5,octorock,Pointer at DEMO 0xdf86,False
DEMO,0x7eee9,JP,0x7f111,5,octorock,Pointer at DEMO 0xdf86,False
DEMO,0x7db65,USA,0x7df51,5,octorock,Pointer at DEMO 0xdfa8,False
DEMO,0x7db65,JP,0x7dd8d,5,octorock,Pointer at DEMO 0xdfa8,False
DEMO,0x7f1d5,USA,0x7f5c1,5,octorock,Pointer at DEMO 0xdf9e,False
DEMO,0x7f1d5,JP,0x7f3fd,5,octorock,Pointer at DEMO 0xdf9e,False
DEMO,0x6d975,USA,0x6da1d,5,octorock,Pointer at DEMO 0xdfce,False
DEMO,0x6d975,JP,0x6d859,5,octorock,Pointer at DEMO 0xdfce,False
DEMO,0x7db3d,USA,0x7df29,5,octorock,Pointer at DEMO 0xdfc4,False
DEMO,0x7db3d,JP,0x7dd65,5,octorock,Pointer at DEMO 0xdfc4,False
DEMO,0x7db65,USA,0x7df51,5,octorock,Pointer at DEMO 0xdfd8,False
DEMO,0x7db65,JP,0x7dd8d,5,octorock,Pointer at DEMO 0xdfd8,False
DEMO,0x7db3d,USA,0x7df29,5,octorock,Pointer at DEMO 0xdfe8,False
DEMO,0x7db3d,JP,0x7dd65,5,octorock,Pointer at DEMO 0xdfe8,False
DEMO,0x7db65,USA,0x7df51,5,octorock,Pointer at DEMO 0xe00c,False
DEMO,0x7db65,JP,0x7dd8d,5,octorock,Pointer at DEMO 0xe00c,False
DEMO,0x7db3d,USA,0x7df29,5,octorock,Pointer at DEMO 0xe01e,False
DEMO,0x7db3d,JP,0x7dd65,5,octorock,Pointer at DEMO 0xe01e,False
DEMO,0x6d975,USA,0x6da1d,5,octorock,Pointer at DEMO 0xe038,False
DEMO,0x6d975,JP,0x6d859,5,octorock,Pointer at DEMO 0xe038,False
DEMO,0x7db65,USA,0x7df51,5,octorock,Pointer at DEMO 0xe042,False
DEMO,0x7db65,JP,0x7dd8d,5,octorock,Pointer at DEMO 0xe042,False
DEMO,0x7db3d,USA,0x7df29,5,octorock,Pointer at DEMO 0xe054,False
DEMO,0x7db3d,JP,0x7dd65,5,octorock,Pointer at DEMO 0xe054,False
DEMO,0x7db65,USA,0x7df51,5,octorock,Pointer at DEMO 0xe086,False
DEMO,0x7db65,JP,0x7dd8d,5,octorock,Pointer at DEMO 0xe086,False
DEMO,0x79115,USA,0x791bd,5,octorock,Pointer at DEMO 0xe0b4,False
DEMO,0x79115,JP,0x78ff9,5,octorock,Pointer at DEMO 0xe0b4,False
DEMO,0x7f4fd,USA,0x7f8e9,5,octorock,Pointer at DEMO 0xe0d4,False
DEMO,0x7f4fd,JP,0x7f725,5,octorock,Pointer at DEMO 0xe0d4,False
DEMO,0x66849,USA,0x668f1,5,octorock,Pointer at DEMO 0xe130,False
DEMO,0x66849,JP,0x66731,5,octorock,Pointer at DEMO 0xe130,False
USA,0x7f8e9,DEMO,0x7f4fd,5,octorock,Pointer at USA 0xe16c,False
USA,0x7f8e9,JP,0x7f725,5,octorock,Pointer at USA 0xe16c,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe1ba,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe1ba,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe1d2,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe1d2,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe1ec,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe1ec,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe224,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe224,False
USA,0x7f8e9,DEMO,0x7f4fd,5,octorock,Pointer at USA 0xe240,False
USA,0x7f8e9,JP,0x7f725,5,octorock,Pointer at USA 0xe240,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe28e,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe28e,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe2a0,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe2a0,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe2f2,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe2f2,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe2de,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe2de,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe304,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe304,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe318,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe318,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe33a,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe33a,False
USA,0x7f8e9,DEMO,0x7f4fd,5,octorock,Pointer at USA 0xe370,False
USA,0x7f8e9,JP,0x7f725,5,octorock,Pointer at USA 0xe370,False
USA,0x668f1,DEMO,0x66849,5,octorock,Pointer at USA 0xe414,False
USA,0x668f1,JP,0x66731,5,octorock,Pointer at USA 0xe414,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe43c,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe43c,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe458,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe458,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe474,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe474,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xe490,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xe490,False
USA,0x7f355,DEMO,0x7ef69,5,octorock,Pointer at USA 0xe4a8,False
USA,0x7f355,JP,0x7f191,5,octorock,Pointer at USA 0xe4a8,False
USA,0x132754,JP,0x132380,5,octorock,Pointer at USA 0x1327dc,True
USA,0x132754,DEMO,0x1331a4,5,octorock,Pointer at USA 0x1327dc,False
DEMO,0x133194,USA,0x132744,5,octorock,Pointer at DEMO 0x133230,False
DEMO,0x133194,JP,0x132370,5,octorock,Pointer at DEMO 0x133230,True
JP,0x132360,USA,0x132734,5,octorock,Pointer at JP 0x132410,True
JP,0x132360,DEMO,0x133184,5,octorock,Pointer at JP 0x132410,False
JP,0x1323d8,USA,0x1327ac,5,octorock,Pointer at JP 0x132434,False
JP,0x1323d8,DEMO,0x1331fc,5,octorock,Pointer at JP 0x132434,False
JP,0x1323c0,USA,0x132794,5,octorock,Pointer at JP 0x132430,False
JP,0x1323c0,DEMO,0x1331e4,5,octorock,Pointer at JP 0x132430,False
JP,0x132390,USA,0x132764,5,octorock,Pointer at JP 0x132420,False
JP,0x132390,DEMO,0x1331b4,5,octorock,Pointer at JP 0x132420,False
JP,0x1323a0,USA,0x132774,5,octorock,Pointer at JP 0x13241c,False
JP,0x1323a0,DEMO,0x1331c4,5,octorock,Pointer at JP 0x13241c,False
JP,0x1323d8,USA,0x1327ac,5,octorock,Pointer at JP 0x13242c,False
JP,0x1323d8,DEMO,0x1331fc,5,octorock,Pointer at JP 0x13242c,False
JP,0x1323b0,USA,0x132784,5,octorock,Pointer at JP 0x132418,False
JP,0x1323b0,DEMO,0x1331d4,5,octorock,Pointer at JP 0x132418,False
JP,0x1323f0,USA,0x1327c4,5,octorock,Pointer at JP 0x132428,False
JP,0x1323f0,DEMO,0x133214,5,octorock,Pointer at JP 0x132428,False
JP,0x132370,USA,0x132744,5,octorock,Pointer at JP 0x132414,False
JP,0x132370,DEMO,0x133194,5,octorock,Pointer at JP 0x132414,False
JP,0x1323a0,USA,0x132774,5,octorock,Pointer at JP 0x132424,False
JP,0x1323a0,DEMO,0x1331c4,5,octorock,Pointer at JP 0x132424,False
JP,0xae185,USA,0xae3e5,5,octorock,Pointer at JP 0x133644,True
JP,0xae185,DEMO,0xae365,5,octorock,Pointer at JP 0x133644,True
JP,0xae189,USA,0xae3e9,5,octorock,Pointer at JP 0x133648,False
JP,0xae189,DEMO,0xae369,5,octorock,Pointer at JP 0x133648,False
JP,0xae1e1,USA,0xae441,5,octorock,Pointer at JP 0x133658,False
JP,0xae1e1,DEMO,0xae3c1,5,octorock,Pointer at JP 0x133658,False
JP,0xae251,USA,0xae4b1,5,octorock,Pointer at JP 0x133668,False
JP,0xae251,DEMO,0xae431,5,octorock,Pointer at JP 0x133668,False
JP,0xae235,USA,0xae495,5,octorock,Pointer at JP 0x133664,False
JP,0xae235,DEMO,0xae415,5,octorock,Pointer at JP 0x133664,False
JP,0xae1c5,USA,0xae425,5,octorock,Pointer at JP 0x133654,False
JP,0xae1c5,DEMO,0xae3a5,5,octorock,Pointer at JP 0x133654,False
JP,0xae18d,USA,0xae3ed,5,octorock,Pointer at JP 0x13364c,False
JP,0xae18d,DEMO,0xae36d,5,octorock,Pointer at JP 0x13364c,False
JP,0xae1fd,USA,0xae45d,5,octorock,Pointer at JP 0x13365c,False
JP,0xae1fd,DEMO,0xae3dd,5,octorock,Pointer at JP 0x13365c,False
JP,0xae1a9,USA,0xae409,5,octorock,Pointer at JP 0x133650,False
JP,0xae1a9,DEMO,0xae389,5,octorock,Pointer at JP 0x133650,False
JP,0xae219,USA,0xae479,5,octorock,Pointer at JP 0x133660,False
JP,0xae219,DEMO,0xae3f9,5,octorock,Pointer at JP 0x133660,False
JP,0xae5a1,USA,0xae801,5,octorock,Pointer at JP 0x133b74,False
JP,0xae5a1,DEMO,0xae781,5,octorock,Pointer at JP 0x133b74,False
JP,0xae679,USA,0xae8d9,5,octorock,Pointer at JP 0x133b84,False
JP,0xae679,DEMO,0xae859,5,octorock,Pointer at JP 0x133b84,False
JP,0xae76d,USA,0xae9cd,5,octorock,Pointer at JP 0x133b94,False
JP,0xae76d,DEMO,0xae94d,5,octorock,Pointer at JP 0x133b94,False
JP,0xae861,USA,0xaeac1,5,octorock,Pointer at JP 0x133ba4,False
JP,0xae861,DEMO,0xaea41,5,octorock,Pointer at JP 0x133ba4,False
JP,0xae955,USA,0xaebb5,5,octorock,Pointer at JP 0x133bb4,False
JP,0xae955,DEMO,0xaeb35,5,octorock,Pointer at JP 0x133bb4,False
JP,0xaea4d,USA,0xaecad,5,octorock,Pointer at JP 0x133bc4,False
JP,0xaea4d,DEMO,0xaec2d,5,octorock,Pointer at JP 0x133bc4,False
JP,0xaeb41,USA,0xaeda1,5,octorock,Pointer at JP 0x133bd4,False
JP,0xaeb41,DEMO,0xaed21,5,octorock,Pointer at JP 0x133bd4,False
USA,0xaee95,JP,0xaec35,5,octorock,Pointer at USA 0x133fb8,False
USA,0xaee95,DEMO,0xaee15,5,octorock,Pointer at USA 0x133fb8,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x133fe8,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x133fe8,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x133ff8,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x133ff8,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134008,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134008,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134018,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134018,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134028,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134028,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134038,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134038,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134048,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134048,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134058,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134058,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134068,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134068,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134078,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134078,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134088,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134088,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134098,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134098,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x1340a8,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x1340a8,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x1340b8,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x1340b8,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x1340c8,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x1340c8,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x1340d8,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x1340d8,False
USA,0xae8d9,JP,0xae679,5,octorock,Pointer at USA 0x133f4c,False
USA,0xae8d9,DEMO,0xae859,5,octorock,Pointer at USA 0x133f4c,False
USA,0xaeac1,JP,0xae861,5,octorock,Pointer at USA 0x133f6c,False
USA,0xaeac1,DEMO,0xaea41,5,octorock,Pointer at USA 0x133f6c,False
USA,0xaeac1,JP,0xae861,5,octorock,Pointer at USA 0x133f7c,False
USA,0xaeac1,DEMO,0xaea41,5,octorock,Pointer at USA 0x133f7c,False
USA,0xae8d9,JP,0xae679,5,octorock,Pointer at USA 0x133f5c,False
USA,0xae8d9,DEMO,0xae859,5,octorock,Pointer at USA 0x133f5c,False
USA,0xaecad,JP,0xaea4d,5,octorock,Pointer at USA 0x133f8c,False
USA,0xaecad,DEMO,0xaec2d,5,octorock,Pointer at USA 0x133f8c,False
USA,0xaecad,JP,0xaea4d,5,octorock,Pointer at USA 0x133f9c,False
USA,0xaecad,DEMO,0xaec2d,5,octorock,Pointer at USA 0x133f9c,False
USA,0xaee95,JP,0xaec35,5,octorock,Pointer at USA 0x133fac,False
USA,0xaee95,DEMO,0xaee15,5,octorock,Pointer at USA 0x133fac,False
USA,0xaee95,JP,0xaec35,5,octorock,Pointer at USA 0x133fbc,False
USA,0xaee95,DEMO,0xaee15,5,octorock,Pointer at USA 0x133fbc,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x133fdc,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x133fdc,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x133fec,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x133fec,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x133ffc,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x133ffc,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x13400c,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x13400c,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x13401c,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x13401c,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x13402c,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x13402c,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x13403c,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x13403c,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x13404c,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x13404c,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x13405c,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x13405c,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x13406c,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x13406c,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x13407c,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x13407c,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x13408c,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x13408c,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x13409c,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x13409c,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x1340ac,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x1340ac,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x1340bc,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x1340bc,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x1340cc,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x1340cc,False
USA,0xae8d9,JP,0xae679,5,octorock,Pointer at USA 0x133f50,False
USA,0xae8d9,DEMO,0xae859,5,octorock,Pointer at USA 0x133f50,False
USA,0xae8d9,JP,0xae679,5,octorock,Pointer at USA 0x133f60,False
USA,0xae8d9,DEMO,0xae859,5,octorock,Pointer at USA 0x133f60,False
USA,0xaeac1,JP,0xae861,5,octorock,Pointer at USA 0x133f70,False
USA,0xaeac1,DEMO,0xaea41,5,octorock,Pointer at USA 0x133f70,False
USA,0xaeac1,JP,0xae861,5,octorock,Pointer at USA 0x133f80,False
USA,0xaeac1,DEMO,0xaea41,5,octorock,Pointer at USA 0x133f80,False
USA,0xaecad,JP,0xaea4d,5,octorock,Pointer at USA 0x133f90,False
USA,0xaecad,DEMO,0xaec2d,5,octorock,Pointer at USA 0x133f90,False
USA,0xaecad,JP,0xaea4d,5,octorock,Pointer at USA 0x133fa0,False
USA,0xaecad,DEMO,0xaec2d,5,octorock,Pointer at USA 0x133fa0,False
USA,0xaee95,JP,0xaec35,5,octorock,Pointer at USA 0x133fb0,False
USA,0xaee95,DEMO,0xaee15,5,octorock,Pointer at USA 0x133fb0,False
USA,0xaee95,JP,0xaec35,5,octorock,Pointer at USA 0x133fc0,False
USA,0xaee95,DEMO,0xaee15,5,octorock,Pointer at USA 0x133fc0,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x133fe0,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x133fe0,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x133ff0,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x133ff0,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134000,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134000,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134010,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134010,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134020,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134020,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134030,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134030,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134040,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134040,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134050,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134050,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134060,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134060,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134070,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134070,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134080,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134080,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x134090,False
USA,0x133fc8,DEMO,0x134a18,5,octorock,Pointer at USA 0x134090,False
USA,0x133fc8,JP,0x133bf4,5,octorock,Pointer at USA 0x1340a0,False
